AM: Group Activity types for Confirmation


MANDT	 WERKS	 ZREPTP	 LEARR	 GRUND	 ZCOLNR	 ZCOLNR2	 ZCOLNR3	 ZCOLNR4	 ZCOLNR5
X	 X	 X	 X	 X	 	 	 	 	
MANDT-CLNT(3)	 WERKS-CHAR(4)	 CHAR50-CHAR(50)	 LSTAR-CHAR(6)	 CO_AGRND-CHAR(4)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)
100	 HK04	 TIME REPORT	 ZAM027	 	 010	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 	 011	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 0001	 012	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 0002	 012	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 0003	 012	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 0004	 012	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 0005	 012	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 0006	 012	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 0007	 012	 	 	 	
100	 HK04	 TIME REPORT	 ZAM034	 0008	 012	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 	 013	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 0001	 014	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 0002	 014	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 0003	 014	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 0004	 014	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 0005	 014	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 0006	 014	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 0007	 014	 	 	 	
100	 HK04	 TIME REPORT	 ZAM044	 0008	 014	 	 	 	
100	 HK04	 TIME REPORT	 ZAM049	 	 015	 	 	 	
100	 HK04	 TIME REPORT	 ZAM050	 	 016	 	 	 	
100	 HK04	 TIME REPORT	 ZAM051	 	 017	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 	 018	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 0001	 019	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 0002	 019	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 0003	 019	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 0004	 019	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 0005	 019	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 0006	 019	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 0007	 019	 	 	 	
100	 HK04	 TIME REPORT	 ZNP028	 0008	 019	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 	 001	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 0001	 002	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 0002	 002	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 0003	 002	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 0004	 002	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 0005	 002	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 0006	 002	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 0007	 002	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM001	 0008	 002	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 	 003	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 0001	 004	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 0002	 004	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 0003	 004	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 0004	 004	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 0005	 004	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 0006	 004	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 0007	 004	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM004	 0008	 004	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 	 005	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 0001	 006	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 0002	 006	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 0003	 006	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 0004	 006	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 0005	 006	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 0006	 006	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 0007	 006	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM007	 0008	 006	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 	 007	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 0001	 008	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 0002	 008	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 0003	 008	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 0004	 008	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 0005	 008	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 0006	 008	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 0007	 008	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM025	 0008	 008	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM026	 	 009	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM027	 	 010	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 	 011	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 0001	 012	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 0002	 012	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 0003	 012	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 0004	 012	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 0005	 012	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 0006	 012	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 0007	 012	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM034	 0008	 012	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 	 013	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 0001	 014	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 0002	 014	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 0003	 014	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 0004	 014	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 0005	 014	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 0006	 014	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 0007	 014	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM044	 0008	 014	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM049	 	 015	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM050	 	 016	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZAM051	 	 017	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 	 018	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 0001	 019	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 0002	 019	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 0003	 019	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 0004	 019	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 0005	 019	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 0006	 019	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 0007	 019	 	 	 	
100	 HK04	 TIME REPORT CONSOLIDATED	 ZNP028	 0008	 019	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 	 001	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 0001	 002	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 0002	 002	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 0003	 002	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 0004	 002	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 0005	 002	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 0006	 002	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 0007	 002	 	 	 	
100	 HK11	 TIME REPORT	 ZAM001	 0008	 002	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 	 003	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 0001	 004	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 0002	 004	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 0003	 004	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 0004	 004	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 0005	 004	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 0006	 004	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 0007	 004	 	 	 	
100	 HK11	 TIME REPORT	 ZAM004	 0008	 004	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 	 005	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 0001	 006	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 0002	 006	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 0003	 006	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 0004	 006	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 0005	 006	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 0006	 006	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 0007	 006	 	 	 	
100	 HK11	 TIME REPORT	 ZAM007	 0008	 006	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 	 007	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 0001	 008	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 0002	 008	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 0003	 008	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 0004	 008	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 0005	 008	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 0006	 008	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 0007	 008	 	 	 	
100	 HK11	 TIME REPORT	 ZAM025	 0008	 008	 	 	 	
100	 HK11	 TIME REPORT	 ZAM026	 	 009	 	 	 	
100	 HK11	 TIME REPORT	 ZAM027	 	 010	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 	 011	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 0001	 012	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 0002	 012	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 0003	 012	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 0004	 012	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 0005	 012	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 0006	 012	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 0007	 012	 	 	 	
100	 HK11	 TIME REPORT	 ZAM034	 0008	 012	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 	 013	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 0001	 014	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 0002	 014	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 0003	 014	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 0004	 014	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 0005	 014	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 0006	 014	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 0007	 014	 	 	 	
100	 HK11	 TIME REPORT	 ZAM044	 0008	 014	 	 	 	
100	 HK11	 TIME REPORT	 ZAM049	 	 015	 	 	 	
100	 HK11	 TIME REPORT	 ZAM050	 	 016	 	 	 	
100	 HK11	 TIME REPORT	 ZAM051	 	 017	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 	 018	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 0001	 019	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 0002	 019	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 0003	 019	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 0004	 019	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 0005	 019	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 0006	 019	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 0007	 019	 	 	 	
100	 HK11	 TIME REPORT	 ZNP028	 0008	 019	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 	 001	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 0001	 002	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 0002	 002	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 0003	 002	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 0004	 002	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 0005	 002	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 0006	 002	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 0007	 002	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM001	 0008	 002	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 	 003	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 0001	 004	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 0002	 004	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 0003	 004	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 0004	 004	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 0005	 004	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 0006	 004	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 0007	 004	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM004	 0008	 004	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 	 005	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 0001	 006	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 0002	 006	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 0003	 006	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 0004	 006	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 0005	 006	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 0006	 006	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 0007	 006	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM007	 0008	 006	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 	 007	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 0001	 008	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 0002	 008	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 0003	 008	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 0004	 008	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 0005	 008	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 0006	 008	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 0007	 008	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM025	 0008	 008	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM026	 	 009	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM027	 	 010	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 	 011	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 0001	 012	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 0002	 012	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 0003	 012	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 0004	 012	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 0005	 012	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 0006	 012	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 0007	 012	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM034	 0008	 012	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 	 013	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 0001	 014	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 0002	 014	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 0003	 014	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 0004	 014	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 0005	 014	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 0006	 014	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 0007	 014	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM044	 0008	 014	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM049	 	 015	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM050	 	 016	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZAM051	 	 017	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 	 018	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 0001	 019	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 0002	 019	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 0003	 019	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 0004	 019	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 0005	 019	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 0006	 019	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 0007	 019	 	 	 	
100	 HK11	 TIME REPORT CONSOLIDATED	 ZNP028	 0008	 019	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 	 001	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 0001	 002	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 0002	 002	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 0003	 002	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 0004	 002	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 0005	 002	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 0006	 002	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 0007	 002	 	 	 	
100	 HK12	 TIME REPORT	 ZAM001	 0008	 002	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 	 003	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 0001	 004	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 0002	 004	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 0003	 004	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 0004	 004	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 0005	 004	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 0006	 004	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 0007	 004	 	 	 	
100	 HK12	 TIME REPORT	 ZAM004	 0008	 004	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 	 005	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 0001	 006	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 0002	 006	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 0003	 006	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 0004	 006	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 0005	 006	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 0006	 006	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 0007	 006	 	 	 	
100	 HK12	 TIME REPORT	 ZAM007	 0008	 006	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 	 007	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 0001	 008	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 0002	 008	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 0003	 008	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 0004	 008	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 0005	 008	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 0006	 008	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 0007	 008	 	 	 	
100	 HK12	 TIME REPORT	 ZAM025	 0008	 008	 	 	 	
100	 HK12	 TIME REPORT	 ZAM026	 	 009	 	 	 	
100	 HK12	 TIME REPORT	 ZAM027	 	 010	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 	 011	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 0001	 012	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 0002	 012	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 0003	 012	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 0004	 012	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 0005	 012	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 0006	 012	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 0007	 012	 	 	 	
100	 HK12	 TIME REPORT	 ZAM034	 0008	 012	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 	 013	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 0001	 014	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 0002	 014	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 0003	 014	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 0004	 014	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 0005	 014	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 0006	 014	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 0007	 014	 	 	 	
100	 HK12	 TIME REPORT	 ZAM044	 0008	 014	 	 	 	
100	 HK12	 TIME REPORT	 ZAM049	 	 015	 	 	 	
100	 HK12	 TIME REPORT	 ZAM050	 	 016	 	 	 	
100	 HK12	 TIME REPORT	 ZAM051	 	 017	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 	 018	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 0001	 019	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 0002	 019	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 0003	 019	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 0004	 019	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 0005	 019	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 0006	 019	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 0007	 019	 	 	 	
100	 HK12	 TIME REPORT	 ZNP028	 0008	 019	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 	 001	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 0001	 002	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 0002	 002	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 0003	 002	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 0004	 002	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 0005	 002	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 0006	 002	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 0007	 002	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM001	 0008	 002	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 	 003	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 0001	 004	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 0002	 004	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 0003	 004	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 0004	 004	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 0005	 004	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 0006	 004	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 0007	 004	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM004	 0008	 004	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 	 005	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 0001	 006	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 0002	 006	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 0003	 006	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 0004	 006	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 0005	 006	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 0006	 006	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 0007	 006	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM007	 0008	 006	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM025	 	 007	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM025	 0001	 008	 	 	 	
100	 HK12	 TIME REPORT CONSOLIDATED	 ZAM025	 0002	 008	 	 	 	
